t,temperature,free_energy,internal_energy,entropy,partition_quotient,cache_thermal_index,neuromorphic_energy_ratio,learning_loss,phase_event
4192,0.70470000,1.25491951,1.32092435,0.09366374,0.15219958,0.55311400,3.89782695,1.32092435,0.0
4193,0.70373430,1.24874753,1.31480536,0.09386758,0.15316554,0.55387330,3.90491213,1.31480536,0.0
4194,0.70275739,1.23663737,1.30315549,0.09465303,0.15544391,0.55464353,3.90812381,1.30315549,0.0
4195,0.70176937,1.23560458,1.30190989,0.09448305,0.15528765,0.55542470,3.91691879,1.30190989,0.0
4196,0.70077031,1.23874723,1.30447862,0.09379876,0.15420524,0.55621683,3.92375330,1.30447862,0.0
4197,0.69976033,1.21878399,1.28481571,0.09436334,0.15826357,0.55701992,3.92718278,1.28481571,0.0
4198,0.69873950,1.19304594,1.25974260,0.09545283,0.16378461,0.55783399,3.92951017,1.25974260,0.0
4199,0.69770793,1.16363669,1.23104773,0.09661785,0.17040517,0.55865904,3.93036959,1.23104773,0.0
4200,0.69666572,1.19006912,1.25687023,0.09588690,0.16365206,0.55949508,3.94617681,1.25687023,0.0
4201,0.69561297,1.20255950,1.26898228,0.09548813,0.16032474,0.56034212,3.95875782,1.26898228,0.0
4202,0.69454978,1.19688287,1.26335568,0.09570632,0.16121327,0.56120015,3.96582331,1.26335568,0.0
4203,0.69347628,1.19982403,1.26603278,0.09547372,0.16010333,0.56206919,3.97598701,1.26603278,0.0
4204,0.69239256,1.21791294,1.28350653,0.09473469,0.15555295,0.56294869,3.99055313,1.28350653,0.0
4205,0.69129874,1.21236300,1.27791254,0.09482086,0.15637098,0.56383972,3.99913106,1.27791254,0.0
4206,0.69019494,1.20428964,1.26999435,0.09519733,0.15776771,0.56474173,4.00525574,1.26999435,0.0
4207,0.68908128,1.20463343,1.27035657,0.09537791,0.15724497,0.56565473,4.01750600,1.27035657,0.0
4208,0.68795788,1.20673304,1.27222792,0.09520187,0.15631892,0.56657871,4.02885561,1.27222792,0.0
4209,0.68682486,1.20857805,1.27403582,0.09530489,0.15544910,0.56751366,4.03978508,1.27403582,0.0
4210,0.68568234,1.19825317,1.26371667,0.09547206,0.15734552,0.56845957,4.04840405,1.26371667,0.0
4211,0.68453047,1.21686555,1.28195474,0.09508590,0.15267532,0.56941642,4.06368779,1.28195474,0.0
4212,0.68336936,1.24400808,1.30881552,0.09483515,0.14628758,0.57038420,4.08095181,1.30881552,0.0
4213,0.68219915,1.23994203,1.30475830,0.09501078,0.14670328,0.57136238,4.08981166,1.30475830,0.0
4214,0.68101997,1.27296645,1.33694137,0.09393987,0.13931985,0.57235198,4.10678714,1.33694137,0.0
4215,0.67983196,1.26028627,1.32408810,0.09384941,0.14147992,0.57335246,4.11217168,1.32408810,0.0
4216,0.67863526,1.25749734,1.32144260,0.09422625,0.14159890,0.57436380,4.12094495,1.32144260,0.0
4217,0.67743001,1.26537783,1.32903615,0.09397032,0.13950058,0.57538597,4.13481322,1.32903615,0.0
4218,0.67621635,1.25922900,1.32290659,0.09416749,0.14030369,0.57641896,4.14514282,1.32290659,0.0
4219,0.67499442,1.25288428,1.31656479,0.09434227,0.14115208,0.57746273,4.15371563,1.31656479,0.0
4220,0.67376437,1.25549554,1.31864323,0.09372370,0.14013043,0.57851673,4.16727007,1.31864323,0.0
4221,0.67252635,1.25206413,1.31533371,0.09407748,0.14036493,0.57958199,4.17934542,1.31533371,0.0
4222,0.67128050,1.24368835,1.30713424,0.09451472,0.14163704,0.58065795,4.18875666,1.30713424,0.0
4223,0.67002697,1.23936374,1.30272997,0.09457265,0.14206092,0.58174457,4.20021881,1.30272997,0.0
4224,0.66876593,1.24209505,1.30523714,0.09441583,0.14098929,0.58284129,4.21490742,1.30523714,0.0
4225,0.66749750,1.24775607,1.31075581,0.09438198,0.13930610,0.58394914,4.22684407,1.31075581,0.0
4226,0.66622187,1.25042826,1.31333275,0.09441974,0.13825274,0.58506755,4.23981877,1.31333275,0.0
4227,0.66493916,1.24529578,1.30805533,0.09438390,0.13882048,0.58619647,4.25033725,1.30805533,0.0
4228,0.66364956,1.25858893,1.32069114,0.09357681,0.13557323,0.58733587,4.26526378,1.32069114,0.0
4229,0.66235320,1.25855990,1.32056456,0.09361269,0.13507687,0.58848570,4.27856943,1.32056456,0.0
4230,0.66105025,1.25334718,1.31549074,0.09400732,0.13563728,0.58964593,4.29216927,1.31549074,0.0
4231,0.65974087,1.25611033,1.31800446,0.09381582,0.13456308,0.59081649,4.30391506,1.31800446,0.0
4232,0.65842522,1.25574215,1.31706572,0.09313672,0.13412710,0.59199680,4.31919309,1.31706572,0.0
4233,0.65710345,1.27243222,1.33354260,0.09299964,0.13026256,0.59318791,4.33721100,1.33354260,0.0
4234,0.65577574,1.27491379,1.33558719,0.09252158,0.12926277,0.59438921,4.35154556,1.33558719,0.0
4235,0.65444224,1.24476684,1.30662266,0.09451684,0.13482142,0.59560064,4.36324238,1.30662266,0.0
4236,0.65310311,1.23117604,1.29315568,0.09490025,0.13712058,0.59682217,4.37435506,1.29315568,0.0
4237,0.65175853,1.22664314,1.28826771,0.09455124,0.13754162,0.59805262,4.38769997,1.28826771,0.0
4238,0.65040864,1.21313384,1.27491228,0.09498405,0.13988085,0.59929359,4.39905139,1.27491228,0.0
4239,0.64905363,1.20669748,1.26859578,0.09536700,0.14072584,0.60054447,4.41152868,1.26859578,0.0
4240,0.64769364,1.19146314,1.25359243,0.09592389,0.14351373,0.60180521,4.42331875,1.25359243,0.0
4241,0.64632886,1.17861037,1.24066151,0.09600552,0.14582863,0.60307628,4.43417544,1.24066151,0.0
4242,0.64495943,1.18863754,1.25049705,0.09591224,0.14302412,0.60435708,4.45229469,1.25049705,0.0
4243,0.64358554,1.19569508,1.25772311,0.09637885,0.14090883,0.60564699,4.46853001,1.25772311,0.0
4244,0.64220734,1.22108839,1.28206547,0.09494921,0.13490696,0.60694648,4.48929004,1.28206547,0.0
4245,0.64082499,1.22088815,1.28194255,0.09527468,0.13439675,0.60825605,4.50480315,1.28194255,0.0
4246,0.63943868,1.22649072,1.28718035,0.09491080,0.13267521,0.60957507,4.52428422,1.28718035,0.0
4247,0.63804855,1.22677829,1.28703842,0.09444443,0.13206239,0.61090291,4.54231487,1.28703842,0.0
4248,0.63665478,1.22142505,1.28152992,0.09440731,0.13261811,0.61224061,4.55613310,1.28152992,0.0
4249,0.63525753,1.20870183,1.26883607,0.09466121,0.13473129,0.61358698,4.57138487,1.26883607,0.0
4250,0.63385696,1.21943385,1.27936519,0.09455026,0.13191356,0.61494307,4.58910155,1.27936519,0.0
4251,0.63245325,1.23401382,1.29379811,0.09452760,0.12835809,0.61630823,4.60741526,1.29379811,0.0
4252,0.63104656,1.24965537,1.30904958,0.09412018,0.12467219,0.61768238,4.62634940,1.30904958,0.0
4253,0.62963704,1.22702188,1.28680026,0.09494102,0.12866364,0.61906545,4.63777234,1.28680026,0.0
4254,0.62822487,1.24201791,1.30120346,0.09421077,0.12507962,0.62045735,4.65664328,1.30120346,0.0
4255,0.62681020,1.23871587,1.29811053,0.09475701,0.12518048,0.62185799,4.67192919,1.29811053,0.0
4256,0.62539321,1.22837727,1.28798202,0.09530763,0.12669849,0.62326729,4.68699845,1.28798202,0.0
4257,0.62397405,1.21173881,1.27188949,0.09639933,0.12954240,0.62468516,4.70073770,1.27188949,0.0
4258,0.62255288,1.21596819,1.27596420,0.09637095,0.12809619,0.62611151,4.71912555,1.27596420,0.0
4259,0.62112986,1.20548809,1.26548906,0.09659973,0.12969419,0.62754626,4.73134808,1.26548906,0.0
4260,0.61970516,1.18365878,1.24391584,0.09723504,0.13374603,0.62898930,4.74140902,1.24391584,0.0
4261,0.61827893,1.16474291,1.22553314,0.09832168,0.13729489,0.63044055,4.75316214,1.22553314,0.0
4262,0.61685134,1.15722201,1.21808416,0.09866584,0.13837449,0.63189991,4.77122724,1.21808416,0.0
4263,0.61542254,1.16040807,1.22106900,0.09856794,0.13706170,0.63336729,4.79330895,1.22106900,0.0
4264,0.61399268,1.14990753,1.21090285,0.09934209,0.13881502,0.63484258,4.80948840,1.21090285,0.0
4265,0.61256193,1.15404351,1.21513909,0.09973780,0.13727908,0.63632511,4.83304861,1.21513909,0.0
4266,0.61113044,1.14899193,1.21000420,0.09983510,0.13780904,0.63781594,4.84985964,1.21000420,0.0
4267,0.60969836,1.13736688,1.19830038,0.09994040,0.13984292,0.63931380,4.86558532,1.19830038,0.0
4268,0.60826584,1.13664293,1.19778526,0.10051910,0.13939570,0.64081976,4.88517380,1.19778526,0.0
4269,0.60683305,1.12943619,1.19071775,0.10098588,0.14044003,0.64233312,4.90442689,1.19071775,0.0
4270,0.60540012,1.11209939,1.17444887,0.10298888,0.14388469,0.64385379,4.91819409,1.17444887,0.0
4271,0.60396721,1.11832040,1.18008667,0.10226759,0.14179094,0.64538107,4.94339292,1.18008667,0.0
4272,0.60253446,1.11373342,1.17523006,0.10206327,0.14224681,0.64691543,4.96100374,1.17523006,0.0
4273,0.60110203,1.12649780,1.18730092,0.10115274,0.13864600,0.64845676,4.98456814,1.18730092,0.0
4274,0.59967006,1.11358979,1.17465380,0.10182936,0.14103019,0.65000437,5.00126920,1.17465380,0.0
4275,0.59823870,1.10640244,1.16747394,0.10208550,0.14210199,0.65155932,5.02031467,1.16747394,0.0
4276,0.59680808,1.11885682,1.17942505,0.10148695,0.13855168,0.65312150,5.04446721,1.17942505,0.0
4277,0.59537836,1.11458016,1.17493743,0.10137633,0.13892366,0.65468962,5.06536074,1.17493743,0.0
4278,0.59394967,1.11657407,1.17653559,0.10095386,0.13783599,0.65626354,5.08899990,1.17653559,0.0
4279,0.59252215,1.12764807,1.18703870,0.10023360,0.13467248,0.65784496,5.11346169,1.18703870,0.0
4280,0.59109594,1.11601534,1.17588006,0.10127750,0.13671983,0.65943256,5.12904562,1.17588006,0.0
4281,0.58967118,1.11497222,1.17453791,0.10101510,0.13633852,0.66102560,5.15169695,1.17453791,0.0
4282,0.58824800,1.12526503,1.18480243,0.10121140,0.13336222,0.66262458,5.17314348,1.18480243,0.0
4283,0.58682653,1.12179855,1.18150428,0.10174341,0.13353217,0.66422999,5.19171916,1.18150428,0.0
4284,0.58540692,1.11100869,1.17075046,0.10205170,0.13538710,0.66584108,5.20889617,1.17075046,0.0
4285,0.58398929,1.09601429,1.15561497,0.10205783,0.13826980,0.66745774,5.22834924,1.15561497,0.0
4286,0.58257376,1.09025127,1.14954713,0.10178258,0.13900906,0.66907924,5.25423885,1.14954713,0.0
4287,0.58116047,1.09921869,1.15830543,0.10167026,0.13625905,0.67070606,5.27948352,1.15830543,0.0
4288,0.57974955,1.10034684,1.15876243,0.10076006,0.13536960,0.67233745,5.30427342,1.15876243,0.0
4289,0.57834112,1.09896602,1.15785695,0.10182734,0.13506745,0.67397513,5.32570261,1.15785695,0.0
4290,0.57693530,1.10031046,1.15896392,0.10166383,0.13413057,0.67561651,5.34650671,1.15896392,0.0
4291,0.57553221,1.11544451,1.17383572,0.10145603,0.13004343,0.67726393,5.37258610,1.17383572,0.0
4292,0.57413198,1.12608214,1.18401057,0.10089741,0.12705417,0.67891603,5.40039426,1.18401057,0.0
4293,0.57273472,1.14226902,1.19988146,0.10059184,0.12292398,0.68057267,5.42757201,1.19988146,0.0
4294,0.57134056,1.14903665,1.20630651,0.10023769,0.12088676,0.68223372,5.45424414,1.20630651,0.0
4295,0.56994960,1.15036278,1.20770795,0.10061446,0.12001531,0.68389905,5.47692571,1.20770795,0.0
4296,0.56856196,1.15951026,1.21645072,0.10014821,0.11751953,0.68556790,5.50292894,1.21645072,0.0
4297,0.56717775,1.15732232,1.21418142,0.10024917,0.11738803,0.68724139,5.52341153,1.21418142,0.0
4298,0.56579709,1.14923951,1.20604390,0.10039710,0.11848560,0.68891812,5.54698415,1.20604390,0.0
4299,0.56442007,1.14439874,1.20166156,0.10145426,0.11891542,0.69059921,5.56973953,1.20166156,0.0
4300,0.56304682,1.14831003,1.20521589,0.10106773,0.11750968,0.69228390,5.59466666,1.20521589,0.0
4301,0.56167744,1.15170353,1.20839755,0.10093697,0.11622253,0.69397206,5.61974937,1.20839755,0.0
4302,0.56031202,1.15581423,1.21192928,0.10014964,0.11479793,0.69566353,5.64702375,1.21192928,0.0
4303,0.55895068,1.16146271,1.21733105,0.09995220,0.11307417,0.69735819,5.67435890,1.21733105,0.0
4304,0.55759351,1.14830009,1.20448285,0.10075934,0.11519109,0.69905590,5.69396269,1.20448285,0.0
4305,0.55624061,1.14370535,1.19984941,0.10093485,0.11556624,0.70075650,5.71920343,1.19984941,0.0
4306,0.55489208,1.14317992,1.19912952,0.10082970,0.11509914,0.70245987,5.74514227,1.19912952,0.0
4307,0.55354802,1.13616464,1.19206587,0.10098714,0.11598546,0.70416585,5.76927619,1.19206587,0.0
4308,0.55220852,1.12056441,1.17663030,0.10153029,0.11871631,0.70587431,5.79309430,1.17663030,0.0
4309,0.55087367,1.11337775,1.16966075,0.10217044,0.11968526,0.70758510,5.81787585,1.16966075,0.0
4310,0.54954357,1.09364765,1.15057347,0.10358746,0.12345495,0.70929807,5.83921832,1.15057347,0.0
4311,0.54821830,1.08060241,1.13801368,0.10472337,0.12582110,0.71101309,5.86105593,1.13801368,0.0
4312,0.54689795,1.09246744,1.14948502,0.10425634,0.12253628,0.71273001,5.89013364,1.14948502,0.0
4313,0.54558261,1.08118701,1.13821257,0.10452233,0.12449520,0.71444868,5.91285575,1.13821257,0.0
4314,0.54427236,1.09052482,1.14714894,0.10403637,0.12179509,0.71616896,5.93933095,1.14714894,0.0
4315,0.54296728,1.08408919,1.14084605,0.10453091,0.12265516,0.71789069,5.96354635,1.14084605,0.0
4316,0.54166747,1.09144583,1.14798404,0.10437807,0.12042223,0.71961374,5.99320374,1.14798404,0.0
4317,0.54037299,1.08647549,1.14283681,0.10430077,0.12094976,0.72133730,6.01834569,1.14283681,0.0
4318,0.53908392,1.10105086,1.15697367,0.10373674,0.11715878,0.72306253,6.05175835,1.15697367,0.0
4319,0.53780035,1.10009695,1.15590838,0.10377723,0.11679604,0.72478863,6.07770317,1.15590838,0.0
4320,0.53652234,1.09814934,1.15374191,0.10361651,0.11665101,0.72651546,6.10719509,1.15374191,0.0
4321,0.53524997,1.10661584,1.16202060,0.10351192,0.11426305,0.72824285,6.13700467,1.16202060,0.0
4322,0.53398331,1.09900078,1.15443722,0.10381681,0.11533719,0.72997067,6.16391072,1.15443722,0.0
4323,0.53272244,1.09041956,1.14597774,0.10429104,0.11664054,0.73169876,6.18941751,1.14597774,0.0
4324,0.53146742,1.10846510,1.16348607,0.10352652,0.11220293,0.73342698,6.22227856,1.16348607,0.0
4325,0.53021831,1.09071262,1.14579858,0.10389297,0.11545457,0.73515517,6.24275231,1.14579858,0.0
4326,0.52897519,1.08054814,1.13575065,0.10435745,0.11712693,0.73688319,6.27100807,1.13575065,0.0
4327,0.52773812,1.08377315,1.13878914,0.10424865,0.11585726,0.73861089,6.30018449,1.13878914,0.0
4328,0.52650716,1.06150426,1.11681671,0.10505545,0.12028370,0.74033811,6.32054155,1.11681671,0.0
4329,0.52528237,1.06123514,1.11625693,0.10474709,0.11978093,0.74206470,6.34915986,1.11625693,0.0
4330,0.52406381,1.06225154,1.11722086,0.10489051,0.11898856,0.74379052,6.37701227,1.11722086,0.0
4331,0.52285155,1.07194248,1.12648476,0.10431697,0.11625580,0.74551474,6.40827071,1.12648476,0.0
4332,0.52164563,1.04761072,1.10287009,0.10593278,0.12123098,0.74723856,6.43048150,1.10287009,0.0
4333,0.52044612,1.05003817,1.10503947,0.10568107,0.12010962,0.74896115,6.46149656,1.10503947,0.0
4334,0.51925306,1.06702893,1.12172323,0.10533264,0.11570544,0.75068236,6.49752200,1.12172323,0.0
4335,0.51806651,1.06464129,1.11919890,0.10531005,0.11569413,0.75240204,6.52660531,1.11919890,0.0
4336,0.51688653,1.05537082,1.10996057,0.10561264,0.11723656,0.75412005,6.55382516,1.10996057,0.0
4337,0.51571315,1.08350932,1.13707334,0.10386399,0.11049673,0.75583555,6.59170873,1.13707334,0.0
4338,0.51454644,1.07190379,1.12590071,0.10494080,0.11248016,0.75754975,6.61897053,1.12590071,0.0
4339,0.51338643,1.07111216,1.12493831,0.10484530,0.11212472,0.75926182,6.65177400,1.12493831,0.0
4340,0.51223318,1.08134741,1.13469355,0.10414426,0.10939147,0.76097161,6.68784947,1.13469355,0.0
4341,0.51108673,1.06703907,1.12071838,0.10502975,0.11196579,0.76267897,6.71634015,1.12071838,0.0
4342,0.50994711,1.08487185,1.13802535,0.10423335,0.10761476,0.76438238,6.75231994,1.13802535,0.0
4343,0.50881438,1.06944105,1.12296209,0.10518775,0.11040425,0.76608444,6.77630417,1.12296209,0.0
4344,0.50768857,1.08674745,1.13999155,0.10487551,0.10620797,0.76778293,6.81279171,1.13999155,0.0
4345,0.50656973,1.08946059,1.14249991,0.10470291,0.10514238,0.76947909,6.84227045,1.14249991,0.0
4346,0.50545788,1.09136084,1.14457264,0.10527446,0.10425348,0.77117207,6.87370907,1.14457264,0.0
4347,0.50435308,1.08350435,1.13681496,0.10570096,0.10539054,0.77286173,6.90408194,1.13681496,0.0
4348,0.50325534,1.07201601,1.12552997,0.10633560,0.10731999,0.77454793,6.92845951,1.12552997,0.0
4349,0.50216472,1.05311510,1.10689817,0.10710246,0.11092202,0.77623050,6.95533891,1.10689817,0.0
4350,0.50108124,1.04327648,1.09713309,0.10748079,0.11260966,0.77790932,6.98049316,1.09713309,0.0
4351,0.50000493,1.04064671,1.09426725,0.10724001,0.11269727,0.77958353,7.01070387,1.09426725,0.0
4352,0.49893582,1.02674077,1.08072932,0.10820740,0.11536681,0.78125438,7.03499875,1.08072932,0.0
4353,0.49787395,1.01495683,1.06945131,0.10945438,0.11761260,0.78292103,7.06340863,1.06945131,0.0
4354,0.49681934,1.00543833,1.06000726,0.10983656,0.11936998,0.78458333,7.09123283,1.06000726,0.0
4355,0.49577203,0.99217332,1.04688439,0.11035531,0.12208394,0.78624115,7.11900343,1.04688439,0.0
4356,0.49473202,0.97655067,1.03133641,0.11073821,0.12547165,0.78789433,7.14443257,1.03133641,0.0
4357,0.49369937,0.97212759,1.02706686,0.11128082,0.12607919,0.78954273,7.17653973,1.02706686,0.0
4358,0.49267407,0.96807636,1.02277742,0.11102891,0.12660036,0.79118551,7.20313451,1.02277742,0.0
4359,0.49165617,0.96104009,1.01596017,0.11170424,0.12790382,0.79282393,7.22893613,1.01596017,0.0
4360,0.49064568,0.97003333,1.02444090,0.11088972,0.12507623,0.79445715,7.26293204,1.02444090,0.0
4361,0.48964262,0.97212052,1.02634964,0.11075246,0.12404081,0.79608503,7.29674006,1.02634964,0.0
4362,0.48864701,0.97291766,1.02707909,0.11083957,0.12333869,0.79770742,7.32505133,1.02707909,0.0
4363,0.48765887,0.95795702,1.01234796,0.11153481,0.12666911,0.79932419,7.35026950,1.01234796,0.0
4364,0.48667823,0.96064570,1.01469848,0.11106471,0.12547361,0.80093448,7.38516345,1.01469848,0.0
4365,0.48570509,0.97853180,1.03221244,0.11052106,0.12045975,0.80253960,7.42245663,1.03221244,0.0
4366,0.48473947,0.97461832,1.02831353,0.11077127,0.12094982,0.80413867,7.45312741,1.02831353,0.0
4367,0.48378139,0.97572375,1.02921211,0.11056307,0.12019423,0.80573085,7.48658744,1.02921211,0.0
4368,0.48283087,0.96677514,1.02044232,0.11115108,0.12195744,0.80731600,7.51362211,1.02044232,0.0
4369,0.48188791,0.95766210,1.01127688,0.11125987,0.12379972,0.80889616,7.53833878,1.01127688,0.0
4370,0.48095252,0.95792576,1.01175853,0.11192948,0.12325457,0.81046974,7.56815492,1.01175853,0.0
4371,0.48002473,0.96110830,1.01470365,0.11165122,0.12196966,0.81203661,7.60217576,1.01470365,0.0
4372,0.47910454,0.95426803,1.00784397,0.11182517,0.12324866,0.81359592,7.63370043,1.00784397,0.0
4373,0.47819195,0.96201157,1.01526441,0.11136288,0.12080884,0.81514826,7.66957526,1.01526441,0.0
4374,0.47728698,0.96418159,1.01749186,0.11169436,0.11980297,0.81669276,7.70283174,1.01749186,0.0
4375,0.47638964,0.96588142,1.01909840,0.11170894,0.11892287,0.81823150,7.73446517,1.01909840,0.0
4376,0.47549994,0.96068770,1.01413837,0.11240941,0.11977370,0.81976289,7.76398228,1.01413837,0.0
4377,0.47461787,0.96222905,1.01560759,0.11246635,0.11893793,0.82128680,7.79509168,1.01560759,0.0
4378,0.47374345,0.95779189,1.01099438,0.11230232,0.11960873,0.82280164,7.82171735,1.01099438,0.0
4379,0.47287668,0.96897183,1.02210260,0.11235651,0.11638197,0.82431021,7.85609414,1.02210260,0.0
4380,0.47201756,0.94917275,1.00247237,0.11291871,0.12091571,0.82581020,7.88144605,1.00247237,0.0
4381,0.47116610,0.94772196,1.00105604,0.11319592,0.12084865,0.82730147,7.90620773,1.00105604,0.0
4382,0.47032230,0.94399828,0.99729480,0.11331914,0.12137046,0.82878538,7.93420006,0.99729480,0.0
4383,0.46948616,0.93362923,0.98756294,0.11487818,0.12363811,0.83026183,7.95868212,0.98756294,0.0
4384,0.46865768,0.94054786,0.99434516,0.11479018,0.12139877,0.83172994,7.99266759,0.99434516,0.0
4385,0.46783687,0.93211936,0.98582599,0.11479776,0.12317124,0.83318960,8.01989414,0.98582599,0.0
4386,0.46702372,0.92623301,0.97976198,0.11461724,0.12430155,0.83464071,8.05037158,0.97976198,0.0
4387,0.46621822,0.91656257,0.96962955,0.11382435,0.12647268,0.83608239,8.08091330,0.96962955,0.0
4388,0.46542039,0.91950645,0.97260137,0.11407949,0.12525241,0.83751602,8.10975011,0.97260137,0.0
4389,0.46463021,0.93274788,0.98542580,0.11337602,0.12132492,0.83894076,8.14525505,0.98542580,0.0
4390,0.46384769,0.92401451,0.97702084,0.11427529,0.12321288,0.84035648,8.17055489,0.97702084,0.0
4391,0.46307281,0.92833869,0.98120040,0.11415420,0.12166145,0.84176234,8.19994068,0.98120040,0.0
4392,0.46230558,0.91460403,0.96777630,0.11501541,0.12491384,0.84315972,8.22763251,0.96777630,0.0
4393,0.46154598,0.91664260,0.96986943,0.11532292,0.12395908,0.84454776,8.25496845,0.96986943,0.0
4394,0.46079402,0.92358617,0.97664522,0.11514700,0.12171008,0.84592637,8.28639891,0.97664522,0.0
4395,0.46004969,0.91652216,0.96972320,0.11564194,0.12319320,0.84729544,8.31210826,0.96972320,0.0
4396,0.45931297,0.91350075,0.96671086,0.11584715,0.12361062,0.84865487,8.34295510,0.96671086,0.0
4397,0.45858387,0.91793253,0.97060211,0.11485265,0.12203530,0.85000456,8.37862396,0.97060211,0.0
4398,0.45786237,0.92019200,0.97289767,0.11511247,0.12105214,0.85134365,8.40666708,0.97289767,0.0
4399,0.45714846,0.91701035,0.96988891,0.11567043,0.12151559,0.85267357,8.43164635,0.96988891,0.0
4400,0.45644214,0.91311247,0.96601947,0.11591173,0.12217790,0.85399269,8.46028149,0.96601947,0.0
4401,0.45574339,0.91486154,0.96774492,0.11603761,0.12133717,0.85530245,8.48868610,0.96774492,0.0
4402,0.45505221,0.90400406,0.95700382,0.11646962,0.12388875,0.85660123,8.51195828,0.95700382,0.0
4403,0.45436858,0.90068773,0.95379268,0.11687637,0.12442383,0.85788970,8.53724409,0.95379268,0.0
4404,0.45369249,0.89205931,0.94526667,0.11727627,0.12643874,0.85916777,8.56368398,0.94526667,0.0
4405,0.45302393,0.87955502,0.93345567,0.11897970,0.12960069,0.86043613,8.58551247,0.93345567,0.0
4406,0.45236288,0.89073610,0.94436993,0.11856374,0.12607839,0.86169391,8.62110533,0.94436993,0.0
4407,0.45170933,0.89452511,0.94798280,0.11834534,0.12466957,0.86294105,8.64776273,0.94798280,0.0
4408,0.45106328,0.88598550,0.93943605,0.11849900,0.12669246,0.86417745,8.66878092,0.93943605,0.0
4409,0.45042469,0.87981812,0.93324023,0.11860388,0.12808194,0.86540305,8.69644180,0.93324023,0.0
4410,0.44979357,0.88575030,0.93908289,0.11857126,0.12605783,0.86661775,8.72700988,0.93908289,0.0
4411,0.44916989,0.88083134,0.93398242,0.11833180,0.12709790,0.86782148,8.75535001,0.93398242,0.0
4412,0.44855363,0.87819704,0.93135345,0.11850624,0.12750255,0.86901417,8.77934631,0.93135345,0.0
4413,0.44794479,0.88110834,0.93417924,0.11847642,0.12633991,0.87019575,8.80674560,0.93417924,0.0
4414,0.44734334,0.86698259,0.92010478,0.11875036,0.13004862,0.87136614,8.83162743,0.92010478,0.0
4415,0.44674926,0.86419241,0.91678622,0.11772557,0.13052656,0.87252373,8.85664101,0.91678622,0.0
4416,0.44616255,0.84797516,0.90126358,0.11943724,0.13501437,0.87367154,8.87278304,0.90126358,0.0
4417,0.44558317,0.84894887,0.90193957,0.11892437,0.13438713,0.87480796,8.90183865,0.90193957,0.0
4418,0.44501112,0.85197915,0.90494925,0.11903094,0.13314863,0.87593294,8.93084759,0.90494925,0.0
4419,0.44444636,0.84794366,0.90108396,0.11956514,0.13403663,0.87704562,8.95658457,0.90108396,0.0
4420,0.44388889,0.83363520,0.88723351,0.12074715,0.13809632,0.87814751,8.97692472,0.88723351,0.0
4421,0.44333868,0.82866978,0.88210287,0.12052431,0.13932658,0.87923776,9.00397340,0.88210287,0.0
4422,0.44279571,0.82474674,0.87843835,0.12125594,0.14024465,0.88031633,9.02585277,0.87843835,0.0
4423,0.44225996,0.82224793,0.87575866,0.12099384,0.14072141,0.88138316,9.05227261,0.87575866,0.0
4424,0.44173141,0.82394262,0.87736215,0.12093215,0.13987107,0.88243820,9.07941867,0.87736215,0.0
4425,0.44121003,0.83614029,0.88907151,0.11996830,0.13575760,0.88348062,9.11045026,0.88907151,0.0
4426,0.44069581,0.84052621,0.89340608,0.11999179,0.13411631,0.88451036,9.13877227,0.89340608,0.0
4427,0.44018871,0.83843383,0.89188670,0.12143171,0.13445958,0.88552973,9.15652221,0.89188670,0.0
4428,0.43968873,0.84287490,0.89617022,0.12121147,0.13282031,0.88653712,9.18583050,0.89617022,0.0
4429,0.43919583,0.84985208,0.90293161,0.12085619,0.13044603,0.88753249,9.21415716,0.90293161,0.0
4430,0.43870998,0.84128238,0.89434956,0.12096185,0.13273445,0.88851579,9.23119516,0.89434956,0.0
4431,0.43823118,0.83927819,0.89236281,0.12113384,0.13306380,0.88948622,9.25518528,0.89236281,0.0
4432,0.43775938,0.83963603,0.89266916,0.12114677,0.13268092,0.89044451,9.27530144,0.89266916,0.0
4433,0.43729456,0.84496492,0.89757684,0.12031232,0.13080693,0.89139142,9.30069776,0.89757684,0.0
4434,0.43683670,0.85081373,0.90311792,0.11973397,0.12880610,0.89232613,9.32563075,0.90311792,0.0
4435,0.43638578,0.84212966,0.89455530,0.12013598,0.13113083,0.89324782,9.34446274,0.89455530,0.0
4436,0.43594176,0.82489757,0.87777530,0.12129541,0.13615017,0.89415647,9.35487473,0.87777530,0.0
4437,0.43550462,0.81777819,0.87105052,0.12232324,0.13813156,0.89505442,9.37046510,0.87105052,0.0
4438,0.43507432,0.82961018,0.88253664,0.12164923,0.13417623,0.89594007,9.40004281,0.88253664,0.0
4439,0.43465085,0.83128976,0.88414392,0.12160142,0.13341067,0.89681339,9.42110443,0.88414392,0.0
4440,0.43423417,0.83580977,0.88807581,0.12036372,0.13178710,0.89767437,9.45105899,0.88807581,0.0
4441,0.43382426,0.83729769,0.88975926,0.12092816,0.13109723,0.89852220,9.47668003,0.88975926,0.0
4442,0.43342109,0.83702912,0.88944412,0.12093321,0.13094319,0.89935845,9.49684421,0.88944412,0.0
4443,0.43302462,0.82451313,0.87713343,0.12151804,0.13454504,0.90018232,9.51001867,0.87713343,0.0
4444,0.43263482,0.82881810,0.88094368,0.12048401,0.13298454,0.90099300,9.53433643,0.88094368,0.0
